instrument_key,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,option_type,exchange
NSE_EQ|INE239C01020,5186,STYLAMIND,STYLAM INDUSTRIES LIMITED,2021.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE189B01011,19,STYRENIX,STYRENIX PERFORMANCE LTD,2622.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE754A01055,967,SUBEXLTD,SUBEX LTD,29.36,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE287B01021,3324,SUBROS,SUBROS LIMITED,771.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE659A01023,3327,SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,1052.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE450E01011,11804,SUKHJITS,SUKHJIT STARCH & CHEM LTD,523.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE142Q01026,13218,SULA,SULA VINEYARDS LIMITED,488.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE235C01010,20794,SUMEETINDS,SUMEET IND LIMITED,3.75,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE258G01013,17105,SUMICHEM,SUMITOMO CHEM INDIA LTD,519.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE748Z01013,11141,SUMIT,SUMIT WOODS LIMITED,140.8,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE519C01017,21275,SUMMITSEC,SUMMIT SECURITIES LTD,2411.15,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0Q3R01026,20956,SUNCLAY,SUNDARAM CLAYTON LIMITED,1746.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE108E01023,18935,SUNDARAM,SUNDARAM MULTI PAP LTD,2.93,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE660A01013,3339,SUNDARMFIN,SUNDARAM FINANCE LTD,4927.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE202Z01029,2183,SUNDARMHLD,SUNDARAM FINANCE HOLD LTD,414.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE073D01013,9848,SUNDRMBRAK,SUNDARAMBRAKE LININGS LTD,1106.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE387A01021,3345,SUNDRMFAST,SUNDRAM FASTENERS LTD,1343.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE947A01014,3348,SUNFLAG,SUNFLAG IRON AND STEEL CO,209.84,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0U2N01013,24868,SUNLITE,SUNLITE RECYCLING IND LTD,160.5,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE044A01036,3351,SUNPHARMA,SUN PHARMACEUTICAL IND L,1832.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE805D01034,17641,SUNTECK,SUNTECK REALTY LIMITED,570.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE424H01027,13404,SUNTV,SUN TV NETWORK LIMITED,806.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE712B01010,20616,SUPERHOUSE,SUPERHOUSE LIMITED,219.23,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE662A01027,3357,SUPERSPIN,SUPER SPINNING MILLS LTD,9.4,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE399C01030,11689,SUPRAJIT,SUPRAJIT ENGINEERING LTD,522.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE319Z01021,1401,SUPREMEENG,SUPREME ENGINEERING LTD,2.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE195A01028,3363,SUPREMEIND,SUPREME INDUSTRIES LTD,5231.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE550H01011,13419,SUPREMEINF,SUPREME INFRA. LTD,68.03,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0QHG01026,21074,SUPREMEPWR,SUPREME POWER EQUIPMENT L,237.5,,,0.05,1000,EQUITY,,NSE_EQ
NSE_EQ|INE07RO01027,7390,SUPRIYA,SUPRIYA LIFESCIENCE LTD,588.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE843S01025,20824,SURAJEST,SURAJ ESTATE DEVELOPERS L,769.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE713C01016,24966,SURAJLTD,SURAJ LIMITED,314.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE272L01022,21077,SURANASOL,SURANA SOLAR LIMITED,36.0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE130B01031,11595,SURANAT&P,SURANA TELECOM AND POW LT,20.55,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE01ZJ01015,8513,SURANI,SURANI STEEL TUBES LTD.,306.45,,,0.05,200,EQUITY,,NSE_EQ
NSE_EQ|INE713B01026,11852,SURYALAXMI,SURYALAKSHMI COT MIL LTD,88.85,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE335A01020,3375,SURYAROSNI,SURYA ROSHNI LTD,661.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE428Q01011,2970,SURYODAY,SURYODAY SMALL FIN BK LTD,187.39,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE645H01027,13801,SUTLEJTEX,SUTLEJ TEXT & INDUS LTD,73.07,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE591Q01016,643,SUULD,SUUMAYA INDUSTRIES LTD,5.14,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE495B01038,11233,SUVEN,SUVEN LIFE SCIENCES LTD,146.64,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE03QK01018,17945,SUVENPHAR,SUVEN PHARMACEUTICALS LTD,1128.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE018401013,2998,SUVIDHAA,SUVIDHAA INFOSERVE LTD,5.45,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE442P01014,24851,SUYOG,SUYOG TELEMATICS LIMITED,1543.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE040H01021,12018,SUZLON,SUZLON ENERGY LIMITED,74.16,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00CE01017,15126,SVLL,SHREE VASU LOGISTICS LTD,312.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE308E01029,5020,SVPGLOB,SVP GLOBAL TEXTILES LTD,7.4,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE665A01038,27095,SWANENERGY,SWAN ENERGY LIMITED,649.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0GMR01016,8608,SWARAJ,SWARAJ SUITING LIMITED,297.3,,,0.05,1000,EQUITY,,NSE_EQ
NSE_EQ|INE277A01016,3384,SWARAJENG,SWARAJ ENGINES LTD,3409.0,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0DGC01025,11492,SWASTIK,SWASTIK PIPE LIMITED,69.45,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE409B01013,11909,SWELECTES,SWELECT ENERGY SYS LTD,1173.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE00M201021,12489,SWSOLAR,STRLNG & WIL REN ENE LTD,689.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE01IH01015,24267,SYLVANPLY,SYLVAN PLYBOARD (INDIA) L,100.5,,,0.05,2000,EQUITY,,NSE_EQ
NSE_EQ|INE225D01027,24190,SYMPHONY,SYMPHONY LIMITED,1585.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE312C01025,11992,SYNCOMF,SYNCOM FORMU (I) LTD,20.89,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE398R01022,10243,SYNGENE,SYNGENE INTERNATIONAL LTD,879.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0BTR01012,17203,SYNOPTICS,SYNOPTICS TECHNOLOGIES L,110.55,,,0.05,600,EQUITY,,NSE_EQ
NSE_EQ|INE0DYJ01015,10793,SYRMA,SYRMA SGS TECHNOLOGY LTD,437.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0O7R01011,14506,SYSTANGO,SYSTANGO TECHNOLOGIES LTD,247.2,,,0.05,400,EQUITY,,NSE_EQ
NSE_EQ|INE0SOY01013,23438,TAC,TAC INFOSEC LIMITED,826.3,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE123C01018,8961,TAINWALCHM,TAINWALA CHEMICAL AND PLA,204.04,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE586B01026,9354,TAJGVK,TAJ GVK HOTELS & RESORTS,330.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE142I01023,14917,TAKE,TAKE SOLUTIONS LTD,18.39,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE187D01029,13648,TALBROAUTO,TALBROS AUTO. COMP. LTD,340.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE483C01032,13976,TANLA,TANLA PLATFORMS LIMITED,928.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0M7001010,10986,TAPIFRUIT,TAPI FRUIT PROCESSING LTD,131.1,,,0.05,750,EQUITY,,NSE_EQ
NSE_EQ|INE555Z01012,23512,TARACHAND,TARA CHAND INFRA SOLN LTD,422.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE747K01017,18831,TARAPUR,TARAPUR TRANSFORMERS LTD,19.43,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0EK901012,1586,TARC,TARC LIMITED,244.38,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE763I01026,15178,TARIL,TRANS & RECTI. LTD,723.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE924H01018,14775,TARMAT,TARMAT LIMITED,84.39,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE144Z01023,6943,TARSONS,TARSONS PRODUCTS LIMITED,451.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE488B01017,20092,TASTYBITE,TASTY BITE EATABLES LTD,13518.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE092A01019,3405,TATACHEM,TATA CHEMICALS LTD,1081.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE151A01013,3721,TATACOMM,TATA COMMUNICATIONS LTD,1952.1,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE192A01025,3432,TATACONSUM,TATA CONSUMER PRODUCT LTD,1194.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE670A01012,3411,TATAELXSI,TATA ELXSI LIMITED,7748.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE672A01018,1621,TATAINVEST,TATA INVESTMENT CORP LTD,7275.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE155A01022,3456,TATAMOTORS,TATA MOTORS LIMITED,1080.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE245A01021,3426,TATAPOWER,TATA POWER CO LTD,420.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE081A01020,3499,TATASTEEL,TATA STEEL LIMITED,151.18,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE142M01025,20293,TATATECH,TATA TECHNOLOGIES LIMITED,1056.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0GK401011,5162,TATVA,TATVA CHIN PHARM CHEM LTD,983.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0N2D01013,24022,TBI,TBI CORN LIMITED,247.7,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE673O01025,23740,TBOTEK,TBO TEK LIMITED,1928.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE760L01018,27037,TBZ,TRIB BHIMJI ZAVERI LTD,237.91,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE688A01022,10580,TCI,TRANSPORT CORPN OF INDIA,1094.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE586V01016,19223,TCIEXP,TCI EXPRESS LIMITED,1114.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0QJL01014,22777,TCL,THAAI CASTING LIMITED,183.0,,,0.05,800,EQUITY,,NSE_EQ
NSE_EQ|INE388G01026,19503,TCLCONS,TANTIA CONSTRUCTIONS LTD,40.36,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE822C01015,184,TCPLPACK,TCPL PACKAGING LIMITED,3298.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE467B01029,11536,TCS,TATA CONSULTANCY SERV LT,4479.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE419M01027,25178,TDPOWERSYS,TD POWER SYSTEMS LTD.,431.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE985S01024,12716,TEAMLEASE,TEAMLEASE SERVICES LTD.,3137.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE778A01021,25194,TECHIN,TECHINDIA NIRMAN LIMITED,37.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0QD201012,21093,TECHLABS,TRIDENT TECHLABS LIMITED,710.6,,,0.05,500,EQUITY,,NSE_EQ
NSE_EQ|INE669C01036,13538,TECHM,TECH MAHINDRA LIMITED,1645.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE285K01026,6448,TECHNOE,TECHNO ELEC & ENG CO. LTD,1601.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE014B01011,14739,TECILCHEM,TECIL CHEMICALS,25.0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE011K01018,7105,TEGA,TEGA INDUSTRIES LIMITED,1699.25,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE010J01012,21131,TEJASNET,TEJAS NETWORKS LIMITED,1303.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE869Y01010,3275,TEMBO,TEMBO GLOBAL IND LTD,392.2,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE482B01010,19296,TERASOFT,TERA SOFTWARE LIMITED,70.41,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE435C01024,11549,TEXINFRA,TEXMACO INFRA & HOLDG LTD,133.83,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE141K01013,18214,TEXMOPIPES,TEXMO PIPE & PRODUCTS LTD,74.19,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE621L01012,21828,TEXRAIL,TEXMACO RAIL & ENG. LTD.,235.08,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE305A01015,3466,TFCILTD,TOURISM FINANCE CORP. OF,175.12,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE804H01012,14323,TFL,TRANSWARRANTY FIN. LTD.,33.0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE797H01018,14607,TGBHOTELS,TGB BANQUETS&HOTELS LTD,16.07,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0K6601012,23530,TGL,TEERTH GOPICON LIMITED,639.95,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE085J01014,18118,THANGAMAYL,THANGAMAYIL JEWELLERY LTD,2174.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE924D01017,21431,THEINVEST,THE INVEST TRUST OF IND L,183.25,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE121N01019,19279,THEJO,THEJO ENGINEERING LIMITED,2697.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE083B01024,14485,THEMISMED,THEMIS MEDICARE LTD.,249.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE152A01029,3475,THERMAX,THERMAX LTD,4326.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE332A01027,3481,THOMASCOOK,THOMAS COOK (INDIA) LTD,208.34,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE480M01011,31021,THOMASCOTT,THOMAS SCOTT (INDIA) LTD,235.0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE594H01019,17032,THYROCARE,THYROCARE TECH LTD,861.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE133E01013,19196,TI,TILAKNAGAR INDUSTRIES LTD,289.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE484C01030,14019,TIDEWATER,TIDE WATER OIL LTD,2490.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE545H01011,14223,TIIL,TECHNOCRAFT IND LTD,3402.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE974X01010,312,TIINDIA,TUBE INVEST OF INDIA LTD,4121.55,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE440L01017,25486,TIJARIA,TIJARIA POLYPIPES LTD,14.54,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE806C01018,11624,TIL,TIL LTD,396.0,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0IJY01014,7800,TIMESCAN,TIMESCAN LOGISTICS IND L,70.15,,,0.05,2000,EQUITY,,NSE_EQ
NSE_EQ|INE289C01025,10717,TIMESGTY,TIMES GUARANTY LIMITED,130.01,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE508G01029,14707,TIMETECHNO,TIME TECHNOPLAST LTD.,414.4,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE325A01013,14198,TIMKEN,TIMKEN INDIA LTD.,3830.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0LQS01015,11374,TIPSFILMS,TIPS FILMS LIMITED,547.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE716B01029,9117,TIPSINDLTD,TIPS INDUSTRIES LIMITED,741.0,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE338A01024,3496,TIRUMALCHM,THIRUMALAI CHEMICALS LTD,330.0,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE238Y01018,21868,TIRUPATI,SHREE TIRUPATI BALAJEE,766.0,,,0.05,250,EQUITY,,NSE_EQ
NSE_EQ|INE319Y01024,22284,TIRUPATIFL,TIRUPATI FORGE LIMITED,28.7,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE615H01020,15414,TITAGARH,TITAGARH RAIL SYSTEMS LTD,1430.3,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE280A01028,3506,TITAN,TITAN COMPANY LIMITED,3607.7,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE668A01016,10945,TMB,TAMILNAD MERCA BANK LTD,466.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE148A01019,3509,TNPETRO,TAMILNADU PETROPRODUCTS L,98.44,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE107A01015,3980,TNPL,TAMILNADU NEWSPRT & PAPER,222.83,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE141D01018,9884,TNTELE,TAMILNADU TELECOMMUNICATI,11.0,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE932C01012,9710,TOKYOPLAST,TOKYO PLAST  INTL LTD.,145.73,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE685A01028,3518,TORNTPHARM,TORRENT PHARMACEUTICALS L,3462.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE813H01021,13786,TORNTPOWER,TORRENT POWER LTD,1733.65,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE336X01012,22425,TOTAL,TOTAL TRANSPORT SYS LTD,98.3,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE486Y01013,16910,TOUCHWOOD,TOUCHWOOD ENTERTAIN LTD.,159.72,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE065J01024,17000,TPHQ,TEAMO PRODUCTIONS HQ LTD,1.54,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE413G01022,9223,TPLPLASTEH,TPL PLASTECH LIMITED,112.61,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0HMF01019,11582,TRACXN,TRACXN TECHNOLOGIES LTD,91.9,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0NVI01020,19801,TRANSTEEL,TRANSTEEL SEATING TECH L,64.3,,,0.05,2000,EQUITY,,NSE_EQ
NSE_EQ|INE792X01016,21261,TRANSWIND,TRANSWIND INFRA LIMITED,30.35,,,0.05,4000,EQUITY,,NSE_EQ
NSE_EQ|INE040M01013,25082,TREEHOUSE,TREE HOUSE EDU LTD,21.89,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE00CA01015,7518,TREJHARA,TREJHARA SOLUTIONS LTD,250.49,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0O3901029,17795,TREL,TRANSINDIA REAL ESTATE L,48.22,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE849A01020,1964,TRENT,TRENT LTD,7139.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE391D01019,17987,TRF,TRF LIMITED,532.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE064C01022,9685,TRIDENT,TRIDENT LIMITED,36.91,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0LWY01029,17210,TRIDHYA,TRIDHYA TECH LIMITED,28.2,,,0.05,3000,EQUITY,,NSE_EQ
NSE_EQ|INE948A01012,7366,TRIGYN,TRIGYN TECHNOLOGIES LTD,116.14,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE152M01016,25584,TRITURBINE,TRIVENI TURBINE LIMITED,765.6,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE256C01024,13081,TRIVENI,TRIVENI ENGG. & INDS. LTD,469.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE0SYV01018,24642,TROM,TROM INDUSTRIES LIMITED,244.55,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE615R01029,9378,TRU,TRUCAP FINANCE LIMITED,45.15,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0SWN01019,23420,TRUST,TRUST FINTECH LIMITED,255.25,,,0.05,1200,EQUITY,,NSE_EQ
NSE_EQ|INE910C01018,11369,TTKHLTCARE,TTK HEALTHCARE LIMITED,1635.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE690A01028,3546,TTKPRESTIG,TTK PRESTIGE LTD,924.5,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE592B01016,14314,TTL,T T LIMITED,121.76,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE517B01013,8954,TTML,TATA TELESERV(MAHARASTRA),94.66,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE236G01019,13120,TVSELECT,TVS ELECTRONICS LTD,439.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE105A01035,29008,TVSHLTD,TVS HOLDINGS LIMITED,14014.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE494B01023,8479,TVSMOTOR,TVS MOTOR COMPANY  LTD,2774.9,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE395N01027,18151,TVSSCS,TVS SUPPLY CHAIN SOL L,196.08,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE421C01016,14245,TVSSRICHAK,TVS SRICHAKRA LIMITED,4528.95,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE038F01029,11275,TVTODAY,TV TODAY NETWORK LTD,269.75,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE871L01013,18508,TVVISION,TV VISION LIMITED,13.74,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE686F01025,16713,UBL,UNITED BREWERIES LTD,2026.8,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE139B01016,3570,UCAL,UCAL LIMITED,192.89,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE691A01018,11223,UCOBANK,UCO BANK,50.02,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE225C01029,7276,UDAICEMENT,UDAIPUR CEMENT WORKS LTD,33.92,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE851I01011,19113,UDS,UPDATER SERVICES LIMITED,366.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE516A01017,1053,UFLEX,UFLEX LIMITED,781.85,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE527H01019,9039,UFO,UFO MOVIEZ INDIA LTD.,127.63,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE071E01023,19578,UGARSUGAR,THE UGAR SUGAR WORKS LTD,88.63,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE583D01011,5313,UGROCAP,UGRO CAPITAL LIMITED,233.78,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE551W01018,15228,UJJIVANSFB,UJJIVAN SMALL FINANC BANK,44.02,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE481G01011,11532,ULTRACEMCO,ULTRATECH CEMENT LIMITED,11580.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE067901012,13349,UMA,UMA CONVERTER LIMITED,40.65,,,0.05,4000,EQUITY,,NSE_EQ
NSE_EQ|INE0GIU01018,8845,UMAEXPORTS,UMA EXPORTS LIMITED,131.4,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE864B01027,11392,UMANGDAIRY,UMANG DAIRIES LIMITED,105.82,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE240C01028,19145,UMESLTD,USHA MARTIN EDU & SOL LTD,6.76,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE351A01035,3579,UNICHEMLAB,UNICHEM LABORATORIES LTD,574.45,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE961D01019,201,UNIDT,UNITED DRILLING TOOLS LTD,270.05,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE00U401027,24809,UNIECOM,UNICOMMERCE ESOLUTIONS L,204.22,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE037A01022,11293,UNIENTER,UNIPHOS ENTERPRISES LTD,191.57,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE0PRF01011,18582,UNIHEALTH,UNIHEALTH CONSULTANCY LTD,159.1,,,0.05,1000,EQUITY,,NSE_EQ
NSE_EQ|INE481Z01011,7791,UNIINFO,UNIINFO TELECOM SERVI LTD,37.96,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE692A01016,10753,UNIONBANK,UNION BANK OF INDIA,122.06,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE244O01017,13057,UNIPARTS,UNIPARTS INDIA LIMITED,492.0,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE854D01024,10447,UNITDSPR,UNITED SPIRITS LIMITED,1499.35,,,0.05,1,EQUITY,,NSE_EQ
NSE_EQ|INE694A01020,8893,UNITECH,UNITECH LIMITED,9.43,,,0.01,1,EQUITY,,NSE_EQ
NSE_EQ|INE368U01011,7560,UNITEDPOLY,UNITED POLYFAB GUJ. LTD.,84.82,,,0.01,1,EQUITY,,NSE_EQ
